id,customer_id,order_date,modified_date,ship_date,due_date,billing_address_id,shipping_address_id,credit_card_id,order_total,shipping_cost,tax_due,total_due,order_status
44839,28825,2020-01-22,2020-01-27,2020-01-28,2020-01-29,25999,25999,15394.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44840,28857,2020-01-25,2020-01-30,2020-01-30,2020-01-31,27900,27900,8085.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44841,18335,2020-01-26,2020-01-30,2020-02-01,2020-02-03,24652,24652,3667.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44842,14140,2020-01-26,2020-01-28,2020-01-30,2020-01-30,16229,16229,15841.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44843,29058,2020-01-25,2020-01-29,2020-01-31,2020-02-01,28388,28388,15401.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44844,29139,2020-01-27,2020-01-31,2020-02-02,2020-02-03,16404,16404,10539.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44845,28845,2020-01-26,2020-01-29,2020-01-30,2020-01-30,29741,29741,,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44846,18334,2020-01-28,2020-01-31,2020-02-01,2020-02-03,22214,22214,16440.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44847,11445,2020-01-25,2020-01-25,2020-01-25,2020-01-27,19532,19532,1457.0,13599.96,84.9998,271.9992,13956.959,COMPLETED
44848,28418,2020-01-25,2020-01-29,2020-01-29,2020-01-30,21145,21145,7226.0,20249.94,84.3748,269.9992,20604.314,COMPLETED
44849,17996,2020-01-24,2020-01-26,2020-01-27,2020-01-29,13262,13262,6146.0,4194.5892,17.4775,55.9279,4267.9946,COMPLETED
44850,19417,2020-01-24,2020-01-28,2020-01-30,2020-02-01,21842,21842,13934.0,1398.1964,17.4775,55.9279,1471.6018,COMPLETED
44851,22299,2020-01-25,2020-01-30,2020-01-31,2020-01-31,24191,24191,5272.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44852,29128,2020-01-29,2020-02-01,2020-02-03,2020-02-05,29220,29220,,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44853,19874,2020-01-28,2020-01-29,2020-01-29,2020-01-29,18094,18094,3526.0,23624.93,84.3748,269.9992,23979.304,COMPLETED
44854,29004,2020-01-29,2020-02-02,2020-02-04,2020-02-05,27974,27974,4901.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44855,26692,2020-01-28,2020-01-29,2020-01-31,2020-01-31,20282,20282,10154.0,4893.6874,17.4775,55.9279,4967.092799999999,COMPLETED
44856,14651,2020-01-27,2020-01-31,2020-01-31,2020-01-31,19282,19282,6325.0,699.0982,17.4775,55.9279,772.5036,COMPLETED
44857,18484,2020-01-27,2020-01-30,2020-02-01,2020-02-01,11582,11582,18072.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44858,18487,2020-01-28,2020-02-02,2020-02-04,2020-02-06,17698,17698,14710.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44859,18495,2020-01-27,2020-01-27,2020-01-29,2020-01-30,13084,13084,10350.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44860,18693,2020-01-24,2020-01-27,2020-01-29,2020-01-30,16297,16297,16246.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44861,18288,2020-01-24,2020-01-25,2020-01-27,2020-01-29,15270,15270,12168.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44862,18457,2020-01-29,2020-01-30,2020-01-31,2020-01-31,20838,20838,7157.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44863,18467,2020-01-24,2020-01-24,2020-01-25,2020-01-25,19291,19291,9547.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44864,11364,2020-01-27,2020-01-28,2020-01-28,2020-01-29,18434,18434,17790.0,10124.97,84.3748,269.9992,10479.344,COMPLETED
44865,11372,2020-01-24,2020-01-25,2020-01-27,2020-01-28,23008,23008,9046.0,6749.98,84.3748,269.9992,7104.353999999999,COMPLETED
44866,11443,2020-01-26,2020-01-30,2020-02-01,2020-02-02,28776,28776,3870.0,10124.97,84.3748,269.9992,10479.344,COMPLETED
44867,14793,2020-01-28,2020-01-30,2020-02-01,2020-02-02,21733,21733,18176.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44868,28852,2020-01-27,2020-01-31,2020-01-31,2020-02-01,16927,16927,10845.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44869,18700,2020-01-28,2020-01-28,2020-01-28,2020-01-28,15505,15505,12819.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44870,18301,2020-01-29,2020-02-03,2020-02-03,2020-02-05,29045,29045,12629.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44871,11363,2020-01-25,2020-01-29,2020-01-29,2020-01-31,22393,22393,17114.0,20399.94,84.9998,271.9992,20756.939,COMPLETED
44872,29111,2020-01-28,2020-01-29,2020-01-31,2020-02-02,14388,14388,13715.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44873,28828,2020-01-27,2020-02-01,2020-02-01,2020-02-02,17843,17843,10006.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44874,18004,2020-01-30,2020-02-04,2020-02-04,2020-02-05,17498,17498,15611.0,1398.1964,17.4775,55.9279,1471.6018,COMPLETED
44875,29048,2020-01-27,2020-01-29,2020-01-29,2020-01-29,27328,27328,10198.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44876,29056,2020-01-27,2020-01-28,2020-01-29,2020-01-29,16201,16201,4025.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44877,29136,2020-01-30,2020-02-01,2020-02-02,2020-02-02,15834,15834,7906.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44878,28807,2020-01-30,2020-01-30,2020-01-31,2020-02-02,12264,12264,971.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44879,28833,2020-01-31,2020-02-05,2020-02-05,2020-02-05,21124,21124,5172.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44880,18470,2020-01-30,2020-02-03,2020-02-04,2020-02-06,20156,20156,2303.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44881,18496,2020-01-28,2020-01-28,2020-01-30,2020-02-01,27061,27061,6231.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44882,18703,2020-01-28,2020-01-28,2020-01-28,2020-01-28,27033,27033,11760.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44883,18296,2020-01-27,2020-02-01,2020-02-01,2020-02-02,14994,14994,8883.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44884,18308,2020-01-27,2020-01-27,2020-01-29,2020-01-29,11493,11493,18235.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44885,14833,2020-01-28,2020-01-29,2020-01-31,2020-01-31,16430,16430,11374.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44886,29108,2020-01-31,2020-02-04,2020-02-05,2020-02-07,13405,13405,13729.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44887,28821,2020-01-29,2020-02-01,2020-02-02,2020-02-02,13195,13195,7893.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44888,28838,2020-01-29,2020-02-03,2020-02-04,2020-02-04,28946,28946,1452.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44889,11351,2020-01-31,2020-02-01,2020-02-03,2020-02-05,23454,23454,4390.0,16874.949999999997,84.3748,269.9992,17229.323999999997,COMPLETED
44890,11381,2020-02-03,2020-02-05,2020-02-06,2020-02-07,19661,19661,3914.0,30599.91,84.9998,271.9992,30956.909,COMPLETED
44891,28847,2020-02-02,2020-02-02,2020-02-04,2020-02-04,13524,13524,2178.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44892,22267,2020-02-03,2020-02-03,2020-02-04,2020-02-04,20805,20805,17184.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44893,28856,2020-02-02,2020-02-02,2020-02-02,2020-02-04,14157,14157,9708.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44894,25943,2020-01-31,2020-02-02,2020-02-03,2020-02-03,28347,28347,7006.0,13499.96,84.3748,269.9992,13854.334,COMPLETED
44895,25951,2020-01-30,2020-02-03,2020-02-04,2020-02-04,27707,27707,2650.0,20249.94,84.3748,269.9992,20604.314,COMPLETED
44896,25964,2020-02-03,2020-02-04,2020-02-05,2020-02-05,27754,27754,14236.0,13599.96,84.9998,271.9992,13956.959,COMPLETED
44897,18696,2020-02-02,2020-02-04,2020-02-05,2020-02-06,13607,13607,15009.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44898,18307,2020-01-29,2020-01-30,2020-01-30,2020-01-31,29799,29799,,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44899,11353,2020-01-31,2020-02-02,2020-02-02,2020-02-04,26971,26971,4044.0,3374.99,84.3748,269.9992,3729.364,COMPLETED
44900,14778,2020-02-01,2020-02-02,2020-02-04,2020-02-05,24071,24071,18887.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44901,12332,2020-01-30,2020-01-31,2020-02-01,2020-02-03,14126,14126,5197.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44902,13829,2020-02-02,2020-02-02,2020-02-02,2020-02-04,24053,24053,9873.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44903,18284,2020-02-01,2020-02-05,2020-02-06,2020-02-06,26021,26021,4019.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44904,11359,2020-01-30,2020-01-31,2020-02-01,2020-02-01,11938,11938,18377.0,30374.91,84.3748,269.9992,30729.284,COMPLETED
44905,13822,2020-02-05,2020-02-10,2020-02-12,2020-02-14,19383,19383,1640.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44906,14832,2020-02-01,2020-02-06,2020-02-08,2020-02-10,12796,12796,9285.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44907,19415,2020-02-01,2020-02-02,2020-02-02,2020-02-02,14030,14030,18065.0,1398.1964,17.4775,55.9279,1471.6018,COMPLETED
44908,29032,2020-02-04,2020-02-05,2020-02-07,2020-02-07,12597,12597,3601.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44909,28840,2020-02-01,2020-02-03,2020-02-05,2020-02-06,26606,26606,10289.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44910,25969,2020-02-04,2020-02-07,2020-02-08,2020-02-10,24632,24632,14861.0,30599.91,84.9998,271.9992,30956.909,COMPLETED
44911,25976,2020-02-03,2020-02-04,2020-02-04,2020-02-05,15071,15071,5157.0,6749.98,84.3748,269.9992,7104.353999999999,COMPLETED
44912,28966,2020-02-01,2020-02-03,2020-02-04,2020-02-06,13928,13928,1650.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44913,18468,2020-01-31,2020-02-02,2020-02-04,2020-02-06,29207,29207,,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44914,18491,2020-01-31,2020-02-01,2020-02-03,2020-02-03,18037,18037,15944.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44915,18461,2020-02-03,2020-02-08,2020-02-09,2020-02-10,25298,25298,5426.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44916,18463,2020-02-01,2020-02-04,2020-02-04,2020-02-05,12155,12155,3816.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44917,13842,2020-02-03,2020-02-07,2020-02-09,2020-02-11,11629,11629,5141.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44918,29466,2020-02-06,2020-02-07,2020-02-09,2020-02-09,23919,23919,5130.0,6749.98,84.3748,269.9992,7104.353999999999,COMPLETED
44919,29017,2020-02-04,2020-02-05,2020-02-07,2020-02-09,14879,14879,8006.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44920,14648,2020-02-05,2020-02-08,2020-02-10,2020-02-10,24711,24711,2872.0,699.0982,17.4775,55.9279,772.5036,COMPLETED
44921,18489,2020-02-04,2020-02-04,2020-02-04,2020-02-05,26154,26154,6589.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44922,18277,2020-02-05,2020-02-07,2020-02-08,2020-02-10,26319,26319,12149.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44923,18336,2020-02-03,2020-02-08,2020-02-10,2020-02-10,16608,16608,3293.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44924,28830,2020-02-02,2020-02-07,2020-02-08,2020-02-09,27896,27896,3830.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44925,18493,2020-02-07,2020-02-07,2020-02-09,2020-02-10,12263,12263,16924.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44926,25706,2020-02-02,2020-02-07,2020-02-09,2020-02-09,25781,25781,7174.0,2097.2946,17.4775,55.9279,2170.7000000000003,COMPLETED
44927,11448,2020-02-05,2020-02-08,2020-02-09,2020-02-10,14781,14781,10041.0,23624.93,84.3748,269.9992,23979.304,COMPLETED
44928,14843,2020-02-05,2020-02-07,2020-02-08,2020-02-08,23486,23486,7665.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44929,12398,2020-02-08,2020-02-12,2020-02-14,2020-02-14,21514,21514,8336.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44930,29110,2020-02-08,2020-02-09,2020-02-09,2020-02-10,19804,19804,3691.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44931,28849,2020-02-04,2020-02-09,2020-02-09,2020-02-10,24177,24177,12644.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44932,18303,2020-02-08,2020-02-12,2020-02-13,2020-02-15,29300,29300,,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44933,18276,2020-02-06,2020-02-10,2020-02-11,2020-02-12,17851,17851,16264.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44934,14771,2020-02-08,2020-02-10,2020-02-10,2020-02-12,24316,24316,12558.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44935,12333,2020-02-06,2020-02-06,2020-02-06,2020-02-08,17146,17146,14303.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44936,29044,2020-02-09,2020-02-14,2020-02-14,2020-02-16,20825,20825,14260.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44937,22251,2020-02-04,2020-02-08,2020-02-10,2020-02-12,13975,13975,6179.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44938,28851,2020-02-07,2020-02-10,2020-02-10,2020-02-10,13160,13160,215.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44939,28993,2020-02-04,2020-02-09,2020-02-09,2020-02-11,29179,29179,,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44940,18490,2020-02-09,2020-02-10,2020-02-10,2020-02-12,18469,18469,380.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44941,18697,2020-02-09,2020-02-13,2020-02-15,2020-02-15,29093,29093,16983.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44942,18701,2020-02-08,2020-02-12,2020-02-12,2020-02-13,11635,11635,13867.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44943,25568,2020-02-07,2020-02-12,2020-02-12,2020-02-12,20409,20409,14859.0,6291.8838000000005,17.4775,55.9279,6365.2892,COMPLETED
44944,25707,2020-02-08,2020-02-13,2020-02-14,2020-02-14,22172,22172,5917.0,1398.1964,17.4775,55.9279,1471.6018,COMPLETED
44945,25710,2020-02-05,2020-02-10,2020-02-11,2020-02-13,27753,27753,2576.0,2097.2946,17.4775,55.9279,2170.7000000000003,COMPLETED
44946,11357,2020-02-07,2020-02-11,2020-02-11,2020-02-12,15451,15451,10498.0,10124.97,84.3748,269.9992,10479.344,COMPLETED
44947,11446,2020-02-09,2020-02-14,2020-02-15,2020-02-17,26379,26379,12367.0,23799.93,84.9998,271.9992,24156.929,COMPLETED
44948,12395,2020-02-09,2020-02-11,2020-02-11,2020-02-13,25485,25485,1547.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44949,29474,2020-02-09,2020-02-13,2020-02-13,2020-02-13,18513,18513,16377.0,3374.99,84.3748,269.9992,3729.364,COMPLETED
44950,28835,2020-02-10,2020-02-14,2020-02-16,2020-02-18,25171,25171,7577.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44951,28843,2020-02-06,2020-02-09,2020-02-11,2020-02-11,29384,29384,,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44952,25955,2020-02-08,2020-02-11,2020-02-13,2020-02-13,20673,20673,18757.0,26999.92,84.3748,269.9992,27354.294,COMPLETED
44953,28859,2020-02-09,2020-02-14,2020-02-16,2020-02-17,14409,14409,18658.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44954,28990,2020-02-09,2020-02-14,2020-02-14,2020-02-15,16296,16296,15618.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44955,25709,2020-02-08,2020-02-11,2020-02-11,2020-02-11,19724,19724,767.0,2796.3928,17.4775,55.9279,2869.7982,COMPLETED
44956,11449,2020-02-10,2020-02-13,2020-02-13,2020-02-14,13783,13783,18835.0,10124.97,84.3748,269.9992,10479.344,COMPLETED
44957,22247,2020-02-09,2020-02-11,2020-02-11,2020-02-12,27064,27064,14903.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44958,20173,2020-02-07,2020-02-12,2020-02-13,2020-02-14,26992,26992,16318.0,6291.8838000000005,17.4775,55.9279,6365.2892,COMPLETED
44959,29019,2020-02-11,2020-02-14,2020-02-15,2020-02-15,24367,24367,8473.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44960,22373,2020-02-07,2020-02-10,2020-02-12,2020-02-12,12330,12330,8934.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44961,29060,2020-02-10,2020-02-12,2020-02-12,2020-02-13,15704,15704,4557.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44962,28831,2020-02-07,2020-02-08,2020-02-08,2020-02-10,20992,20992,9837.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44963,25974,2020-02-09,2020-02-11,2020-02-11,2020-02-12,15172,15172,17361.0,20399.94,84.9998,271.9992,20756.939,COMPLETED
44964,14647,2020-02-06,2020-02-07,2020-02-08,2020-02-09,23910,23910,11420.0,4893.6874,17.4775,55.9279,4967.092799999999,COMPLETED
44965,14649,2020-02-10,2020-02-15,2020-02-16,2020-02-17,28709,28709,7133.0,1398.1964,17.4775,55.9279,1471.6018,COMPLETED
44966,18458,2020-02-10,2020-02-15,2020-02-17,2020-02-19,11598,11598,7341.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44967,14794,2020-02-10,2020-02-10,2020-02-12,2020-02-13,18694,18694,6743.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44968,19365,2020-02-12,2020-02-16,2020-02-18,2020-02-20,18171,18171,14665.0,5592.7856,17.4775,55.9279,5666.191,COMPLETED
44969,22713,2020-02-08,2020-02-10,2020-02-12,2020-02-12,28006,28006,16081.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44970,28820,2020-02-07,2020-02-08,2020-02-09,2020-02-10,26370,26370,1425.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44971,28989,2020-02-11,2020-02-15,2020-02-15,2020-02-16,17593,17593,6399.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44972,29016,2020-02-08,2020-02-13,2020-02-13,2020-02-15,24985,24985,18330.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44973,18482,2020-02-08,2020-02-09,2020-02-11,2020-02-13,17590,17590,12379.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44974,14776,2020-02-08,2020-02-09,2020-02-09,2020-02-11,29223,29223,,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44975,28823,2020-02-10,2020-02-10,2020-02-12,2020-02-13,13416,13416,3883.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44976,28824,2020-02-10,2020-02-13,2020-02-14,2020-02-16,15949,15949,13264.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44977,29010,2020-02-12,2020-02-12,2020-02-14,2020-02-16,29621,29621,,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44978,14652,2020-02-10,2020-02-11,2020-02-11,2020-02-13,25938,25938,11897.0,4194.5892,17.4775,55.9279,4267.9946,COMPLETED
44979,18469,2020-02-13,2020-02-13,2020-02-14,2020-02-16,22384,22384,10431.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44980,18699,2020-02-10,2020-02-15,2020-02-15,2020-02-17,22691,22691,8642.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44981,18462,2020-02-09,2020-02-11,2020-02-13,2020-02-13,15823,15823,7008.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44982,29132,2020-02-12,2020-02-12,2020-02-13,2020-02-15,28285,28285,3094.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44983,22252,2020-02-12,2020-02-12,2020-02-12,2020-02-13,16978,16978,8982.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44984,29008,2020-02-13,2020-02-15,2020-02-17,2020-02-18,14097,14097,6300.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44985,18692,2020-02-11,2020-02-15,2020-02-17,2020-02-17,13026,13026,14852.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44986,25708,2020-02-12,2020-02-17,2020-02-18,2020-02-20,25549,25549,14079.0,3495.491,17.4775,55.9279,3568.8964,COMPLETED
44987,12323,2020-02-11,2020-02-14,2020-02-15,2020-02-17,23513,23513,19062.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44988,17999,2020-02-14,2020-02-17,2020-02-19,2020-02-21,28762,28762,8656.0,1398.1964,17.4775,55.9279,1471.6018,COMPLETED
44989,28854,2020-02-10,2020-02-10,2020-02-11,2020-02-11,20270,20270,2332.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44990,14645,2020-02-11,2020-02-15,2020-02-17,2020-02-18,23246,23246,2496.0,3495.491,17.4775,55.9279,3568.8964,COMPLETED
44991,18698,2020-02-13,2020-02-18,2020-02-20,2020-02-20,22057,22057,14584.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44992,18464,2020-02-13,2020-02-14,2020-02-14,2020-02-15,12337,12337,2129.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44993,11368,2020-02-14,2020-02-19,2020-02-19,2020-02-20,13270,13270,8585.0,3374.99,84.3748,269.9992,3729.364,COMPLETED
44994,28805,2020-02-13,2020-02-18,2020-02-18,2020-02-20,16622,16622,11141.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44995,28841,2020-02-12,2020-02-14,2020-02-15,2020-02-16,15047,15047,18845.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44996,25970,2020-02-13,2020-02-14,2020-02-15,2020-02-16,12196,12196,18501.0,13499.96,84.3748,269.9992,13854.334,COMPLETED
44997,28870,2020-02-15,2020-02-18,2020-02-19,2020-02-20,23137,23137,17316.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44998,14646,2020-02-13,2020-02-14,2020-02-14,2020-02-14,27605,27605,4135.0,1398.1964,17.4775,55.9279,1471.6018,COMPLETED
44999,18485,2020-02-16,2020-02-21,2020-02-21,2020-02-21,14008,14008,17581.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
45000,18297,2020-02-11,2020-02-16,2020-02-18,2020-02-18,25438,25438,3155.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
45001,18302,2020-02-11,2020-02-11,2020-02-12,2020-02-14,18151,18151,14414.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
45002,13844,2020-02-12,2020-02-16,2020-02-16,2020-02-18,29277,29277,,10734.81,89.4568,286.2616,11110.5284,COMPLETED
45003,29059,2020-02-12,2020-02-16,2020-02-17,2020-02-17,16270,16270,17911.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
45004,29106,2020-02-17,2020-02-21,2020-02-22,2020-02-24,18245,18245,4036.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
45005,28844,2020-02-13,2020-02-13,2020-02-13,2020-02-14,28595,28595,8703.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
45006,12373,2020-02-14,2020-02-19,2020-02-21,2020-02-22,23544,23544,3021.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
45007,14137,2020-02-13,2020-02-17,2020-02-18,2020-02-18,22973,22973,6323.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
45008,14831,2020-02-15,2020-02-18,2020-02-19,2020-02-19,18261,18261,3544.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
45009,19387,2020-02-14,2020-02-18,2020-02-20,2020-02-21,12305,12305,3107.0,2796.3928,17.4775,55.9279,2869.7982,COMPLETED
45010,28869,2020-02-17,2020-02-20,2020-02-22,2020-02-24,11419,11419,5857.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
45011,22268,2020-02-14,2020-02-18,2020-02-18,2020-02-19,11821,11821,4270.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
45012,14650,2020-02-15,2020-02-15,2020-02-17,2020-02-19,14273,14273,17601.0,4194.5892,17.4775,55.9279,4267.9946,COMPLETED
45013,18483,2020-02-17,2020-02-22,2020-02-24,2020-02-25,28832,28832,4267.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
45014,25705,2020-02-16,2020-02-19,2020-02-19,2020-02-21,16967,16967,1149.0,5592.7856,17.4775,55.9279,5666.191,COMPLETED
45015,11360,2020-02-15,2020-02-19,2020-02-20,2020-02-22,15854,15854,4549.0,30599.91,84.9998,271.9992,30956.909,COMPLETED
45016,14770,2020-02-15,2020-02-18,2020-02-20,2020-02-22,13417,13417,7559.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
45017,28826,2020-02-14,2020-02-14,2020-02-15,2020-02-16,14259,14259,8180.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
45018,18494,2020-02-18,2020-02-22,2020-02-24,2020-02-24,13678,13678,18965.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
45019,18691,2020-02-17,2020-02-18,2020-02-18,2020-02-20,14927,14927,8409.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
45020,18332,2020-02-17,2020-02-19,2020-02-21,2020-02-21,17004,17004,6959.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
45021,11358,2020-02-17,2020-02-17,2020-02-17,2020-02-18,28827,28827,15921.0,3374.99,84.3748,269.9992,3729.364,COMPLETED
45022,11447,2020-02-15,2020-02-16,2020-02-17,2020-02-19,19143,19143,16566.0,20249.94,84.3748,269.9992,20604.314,COMPLETED
45023,13807,2020-02-18,2020-02-21,2020-02-22,2020-02-24,16921,16921,8766.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
45024,29475,2020-02-16,2020-02-17,2020-02-19,2020-02-20,23361,23361,6530.0,16999.949999999997,84.9998,271.9992,17356.948999999997,COMPLETED
45025,29070,2020-02-16,2020-02-17,2020-02-19,2020-02-20,16757,16757,4453.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
45026,25962,2020-02-16,2020-02-20,2020-02-22,2020-02-22,15898,15898,8746.0,27199.92,84.9998,271.9992,27556.919,COMPLETED
45027,28871,2020-02-17,2020-02-22,2020-02-24,2020-02-25,28928,28928,7364.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
45028,18702,2020-02-18,2020-02-22,2020-02-24,2020-02-24,12180,12180,3802.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
45029,18331,2020-02-18,2020-02-23,2020-02-24,2020-02-24,25995,25995,15110.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
